subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,err,errd,unin,unind,misc,corr,corrd,noresp
149,77,10,5,SemRel,integ,rel,plur,The vase with the vibrant flowers,C,D,0,0,0,0,0,0,1,0
150,39,24,6,SemRel,unint,unrel,sing,The camera by the special manual,C,D,0,0,0,0,0,0,1,0
152,57,21,8,SemRel,integ,rel,plur,The guitar with the faulty strings,C,D,0,0,0,0,0,0,1,0
154,67,16,2,SemRel,unint,rel,sing,The eraser near the novelty pencil,C,D,0,0,0,0,0,0,1,0
154,71,11,2,SemRel,unint,unrel,sing,The banana near the popular sandwich,C,D,0,0,0,0,0,0,1,0
154,74,23,2,SemRel,integ,unrel,sing,The canoe with the weathered flag,C,D,0,0,0,0,0,0,1,0
159,14,12,7,SemRel,integ,unrel,plur,The bodyguard for the nervous jewelers,C,D,0,0,0,0,0,0,1,0
159,61,13,7,SemRel,integ,unrel,sing,The bicycle with the warped basket,C,D,0,0,0,0,0,0,1,0
159,62,5,7,SemRel,unint,rel,plur,The tent near the sturdy poles,C,D,0,0,0,0,0,0,1,0
159,64,23,7,SemRel,unint,unrel,plur,The canoe near the weathered flags,C,D,0,0,0,0,0,0,1,0
159,66,3,7,SemRel,unint,unrel,sing,The hammer by the rigid peg,C,D,0,0,0,0,0,0,1,0
161,17,20,1,SemRel,integ,unrel,sing,The hydrant with the bright reflector,C,D,0,0,0,0,0,0,1,0
162,74,20,2,SemRel,integ,unrel,plur,The hydrant with the bright reflectors,C,D,0,0,0,0,0,0,1,0
163,49,2,3,SemRel,integ,unrel,sing,The cake with the candy figurine,C,D,0,0,0,0,0,0,1,0
167,23,2,7,SemRel,unint,unrel,sing,The cake by the candy figurine,C,D,0,0,0,0,0,0,1,0
167,24,13,7,SemRel,integ,unrel,sing,The bicycle with the warped basket,C,D,0,0,0,0,0,0,1,0
168,71,11,8,SemRel,unint,rel,sing,The banana near the popular sundae,C,D,0,0,0,0,0,0,1,0
172,30,6,4,SemRel,integ,unrel,sing,The dam for the musty factory,C,D,0,0,0,0,0,0,1,0
175,91,2,7,SemRel,unint,unrel,sing,The cake by the candy figurine,C,D,0,0,0,0,0,0,1,0
175,93,11,7,SemRel,integ,unrel,plur,The banana for the popular sandwiches,C,D,0,0,0,0,0,0,1,0
178,90,13,2,SemRel,unint,rel,plur,The bicycle by the warped tires,C,D,0,0,0,0,0,0,1,0
180,73,21,4,SemRel,unint,rel,plur,The guitar near the faulty strings,C,D,0,0,0,0,0,0,1,0
182,35,12,6,SemRel,integ,unrel,sing,The bodyguard for the nervous jeweler,C,D,0,0,0,0,0,0,1,0
182,50,14,6,SemRel,integ,rel,plur,The caddy for the charismatic golfers,C,D,0,0,0,0,0,0,1,0
186,51,14,2,SemRel,unint,rel,plur,The caddy near the charismatic golfers,C,D,0,0,0,0,0,0,1,0
187,50,15,3,SemRel,unint,unrel,sing,The church near the giant driveway,C,D,0,0,0,0,0,0,1,0
187,57,24,3,SemRel,integ,unrel,plur,The camera with the special manuals,C,D,0,0,0,0,0,0,1,0
188,72,4,4,SemRel,integ,unrel,sing,The coach for the disruptive teenager,C,D,0,0,0,0,0,0,1,0
189,29,5,5,SemRel,integ,unrel,plur,The tent with the sturdy cushions,C,D,0,0,0,0,0,0,1,0
189,33,2,5,SemRel,unint,rel,sing,The cake by the colored candle,C,D,0,0,0,0,0,0,1,0
189,45,12,5,SemRel,integ,rel,plur,The bodyguard for the nervous actresses,C,D,0,0,0,0,0,0,1,0
193,37,13,1,SemRel,unint,rel,sing,The bicycle by the warped tire,C,D,0,0,0,0,0,0,1,0
194,42,13,2,SemRel,unint,rel,plur,The bicycle by the warped tires,C,D,0,0,0,0,0,0,1,0
198,39,9,6,SemRel,integ,unrel,plur,The butler for the spoiled kids,C,D,0,0,0,0,0,0,1,0
198,54,7,6,SemRel,integ,unrel,plur,The necklace with the colorful feathers,C,D,0,0,0,0,0,0,1,0
198,91,10,6,SemRel,integ,unrel,sing,The vase with the vibrant cover,C,D,0,0,0,0,0,0,1,0
201,5,6,1,SemRel,unint,unrel,plur,The dam by the musty factories,C,D,0,0,0,0,0,0,1,0
201,13,19,1,SemRel,integ,unrel,sing,The resort with the elaborate garden,C,D,0,0,0,0,0,0,1,0
203,32,6,3,SemRel,integ,rel,plur,The dam for the murky rivers,C,D,0,0,0,0,0,0,1,0
204,65,3,4,SemRel,integ,unrel,plur,The hammer for the rigid pegs,C,D,0,0,0,0,0,0,1,0
204,79,5,4,SemRel,integ,unrel,sing,The tent with the sturdy cushion,C,D,0,0,0,0,0,0,1,0
213,72,6,5,SemRel,integ,unrel,plur,The dam for the musty factories,C,D,0,0,0,0,0,0,1,0
222,76,8,6,SemRel,integ,unrel,plur,The fortress with the ancient farms,C,D,0,0,0,0,0,0,1,0
222,84,17,6,SemRel,integ,rel,sing,The waitress for the impatient diner,C,D,0,0,0,0,0,0,1,0
225,45,21,1,SemRel,integ,unrel,sing,The guitar with the faulty pedal,C,D,0,0,0,0,0,0,1,0
225,73,20,1,SemRel,integ,unrel,sing,The hydrant with the bright reflector,C,D,0,0,0,0,0,0,1,0
230,80,2,6,SemRel,unint,rel,plur,The cake by the colored candles,C,D,0,0,0,0,0,0,1,0
231,48,1,7,SemRel,unint,unrel,sing,The envelope by the photo album,C,D,0,0,0,0,0,0,1,0
233,24,15,1,SemRel,unint,rel,sing,The church near the giant cross,C,D,0,0,0,0,0,0,1,0
233,69,5,1,SemRel,unint,unrel,plur,The tent near the sturdy cushions,C,D,0,0,0,0,0,0,1,0
233,82,19,1,SemRel,integ,unrel,sing,The resort with the elaborate garden,C,D,0,0,0,0,0,0,1,0
234,89,24,2,SemRel,integ,unrel,sing,The camera with the special manual,C,D,0,0,0,0,0,0,1,0
242,32,15,2,SemRel,unint,rel,plur,The church near the giant crosses,C,D,0,0,0,0,0,0,1,0
243,89,10,3,SemRel,unint,unrel,plur,The vase near the vibrant covers,C,D,0,0,0,0,0,0,1,0
244,59,2,4,SemRel,integ,unrel,plur,The cake with the candy figurines,C,D,0,0,0,0,0,0,1,0
1001,162,47,1,Prop,unint,assoc,sing,The canoe by the weathered camp,C,D,0,0,0,0,0,0,1,0
1002,4,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,D,0,0,0,0,0,0,1,0
1002,152,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,D,0,0,0,0,0,0,1,0
1002,167,38,2,Prop,unint,rel,plur,The table by the rebuilt legs,C,D,0,0,0,0,0,0,1,0
1002,52,39,2,Prop,unint,rel,plur,The tree near the cut limbs,C,D,0,0,0,0,0,0,1,0
1002,92,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,D,0,0,0,0,0,0,1,0
1003,117,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,C,D,0,0,0,0,0,0,1,0
1004,97,33,4,Prop,unint,assoc,sing,The car by the wide road,C,D,0,0,0,0,0,0,1,0
1004,152,31,4,Prop,unint,unrel,plur,The rifle beside the expensive trophies,C,D,0,0,0,0,0,0,1,0
1005,22,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,C,D,0,0,0,0,0,0,1,0
1007,129,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,C,D,0,0,0,0,0,0,1,0
1008,110,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,D,0,0,0,0,0,0,1,0
1009,55,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,C,D,0,0,0,0,0,0,1,0
1010,122,39,4,Prop,unint,assoc,plur,The tree near the closed forts,C,D,0,0,0,0,0,0,1,0
1011,10,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,D,0,0,0,0,0,0,1,0
1011,49,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,D,0,0,0,0,0,0,1,0
1011,11,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,C,D,0,0,0,0,0,0,1,0
1011,46,30,5,Prop,unint,unrel,sing,The window near the stylish painting,C,D,0,0,0,0,0,0,1,0
1011,55,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,D,0,0,0,0,0,0,1,0
1011,87,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,D,0,0,0,0,0,0,1,0
1011,26,46,5,Prop,unint,rel,sing,The lamp beside the cheap bulb,C,D,0,0,0,0,0,0,1,0
1012,23,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,D,0,0,0,0,0,0,1,0
1012,54,36,6,Prop,unint,unrel,sing,The chain by the flimsy sign,C,D,0,0,0,0,0,0,1,0
1012,87,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,C,D,0,0,0,0,0,0,1,0
1014,110,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,D,0,0,0,0,0,0,1,0
1014,145,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,C,D,0,0,0,0,0,0,1,0
1015,155,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,C,D,0,0,0,0,0,0,1,0
1016,114,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,D,0,0,0,0,0,0,1,0
1017,164,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,D,0,0,0,0,0,0,1,0
1017,77,22,1,Cat,unint,rel,sing,The monk near the talkative cardinal,C,D,0,0,0,0,0,0,1,0
1017,3,23,1,Cat,unint,rel,sing,The saw by the oily wrench,C,D,0,0,0,0,0,0,1,0
1017,45,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,C,D,0,0,0,0,0,0,1,0
1018,119,36,6,Prop,unint,unrel,sing,The chain by the flimsy sign,C,D,0,0,0,0,0,0,1,0
1018,5,43,6,Prop,unint,assoc,sing,The pencil by the colorful sharpener,C,D,0,0,0,0,0,0,1,0
1018,66,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,D,0,0,0,0,0,0,1,0
1018,18,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,C,D,0,0,0,0,0,0,1,0
1019,74,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,C,D,0,0,0,0,0,0,1,0
1019,104,48,1,Prop,unint,assoc,sing,The violin beside the pricey bow,C,D,0,0,0,0,0,0,1,0
1020,104,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,D,0,0,0,0,0,0,1,0
1020,43,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,D,0,0,0,0,0,0,1,0
1020,115,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,D,0,0,0,0,0,0,1,0
1020,31,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,D,0,0,0,0,0,0,1,0
1020,159,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,D,0,0,0,0,0,0,1,0
1020,113,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,D,0,0,0,0,0,0,1,0
1020,101,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,D,0,0,0,0,0,0,1,0
1020,84,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,D,0,0,0,0,0,0,1,0
1020,102,25,2,Prop,unint,assoc,sing,The blueprint near the model building,C,D,0,0,0,0,0,0,1,0
1020,17,41,2,Prop,unint,unrel,sing,The couch by the big treadmill,C,D,0,0,0,0,0,0,1,0
1020,151,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,C,D,0,0,0,0,0,0,1,0
1020,48,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,C,D,0,0,0,0,0,0,1,0
1020,134,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,D,0,0,0,0,0,0,1,0
1020,58,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,D,0,0,0,0,0,0,1,0
1020,149,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,C,D,0,0,0,0,0,0,1,0
1021,152,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,C,D,0,0,0,0,0,0,1,0
1022,157,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,D,0,0,0,0,0,0,1,0
1022,144,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,D,0,0,0,0,0,0,1,0
1022,132,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,D,0,0,0,0,0,0,1,0
1022,141,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,D,0,0,0,0,0,0,1,0
1022,163,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,C,D,0,0,0,0,0,0,1,0
1022,110,25,4,Prop,unint,unrel,sing,The blueprint near the metal ruler,C,D,0,0,0,0,0,0,1,0
1022,133,29,4,Prop,unint,unrel,plur,The sink near the broken tiles,C,D,0,0,0,0,0,0,1,0
1022,109,45,4,Prop,unint,rel,plur,The skeleton near the large bones,C,D,0,0,0,0,0,0,1,0
1022,54,38,4,Prop,unint,assoc,plur,The table by the rebuilt patios,C,D,0,0,0,0,0,0,1,0
1022,86,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,D,0,0,0,0,0,0,1,0
1022,75,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,D,0,0,0,0,0,0,1,0
1022,76,26,4,Prop,unint,unrel,sing,The bike beside the greasy towel,C,D,0,0,0,0,0,0,1,0
1022,152,40,4,Prop,unint,assoc,plur,The book beside the tall shelves,C,D,0,0,0,0,0,0,1,0
1022,159,46,4,Prop,unint,rel,plur,The lamp beside the cheap bulbs,C,D,0,0,0,0,0,0,1,0
1023,127,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,D,0,0,0,0,0,0,1,0
1023,73,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,D,0,0,0,0,0,0,1,0
1023,164,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,C,D,0,0,0,0,0,0,1,0
1023,52,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,D,0,0,0,0,0,0,1,0
1023,82,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,C,D,0,0,0,0,0,0,1,0
1023,65,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,C,D,0,0,0,0,0,0,1,0
1025,111,41,1,Prop,unint,unrel,plur,The couch by the big treadmills,C,D,0,0,0,0,0,0,1,0
1025,1,46,1,Prop,unint,assoc,sing,The lamp beside the cheap desk,C,D,0,0,0,0,0,0,1,0
1026,109,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,D,0,0,0,0,0,0,1,0
1026,41,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,D,0,0,0,0,0,0,1,0
1026,94,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,C,D,0,0,0,0,0,0,1,0
1026,10,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,C,D,0,0,0,0,0,0,1,0
1026,166,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,D,0,0,0,0,0,0,1,0
1026,54,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,C,D,0,0,0,0,0,0,1,0
1026,72,31,2,Prop,unint,assoc,plur,The rifle beside the expensive targets,C,D,0,0,0,0,0,0,1,0
1028,32,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,D,0,0,0,0,0,0,1,0
1028,30,25,4,Prop,unint,unrel,sing,The blueprint near the metal ruler,C,D,0,0,0,0,0,0,1,0
1032,79,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,D,0,0,0,0,0,0,1,0
1032,81,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,D,0,0,0,0,0,0,1,0
1033,39,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,C,D,0,0,0,0,0,0,1,0
1033,158,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,C,D,0,0,0,0,0,0,1,0
1034,80,23,2,Cat,unint,unrel,plur,The saw by the oily rags,C,D,0,0,0,0,0,0,1,0
1034,158,48,4,Prop,unint,rel,plur,The violin beside the pricey strings,C,D,0,0,0,0,0,0,1,0
1035,41,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,C,D,0,0,0,0,0,0,1,0
1035,18,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,C,D,0,0,0,0,0,0,1,0
1035,159,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,D,0,0,0,0,0,0,1,0
1037,6,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,D,0,0,0,0,0,0,1,0
1038,125,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,D,0,0,0,0,0,0,1,0
1038,98,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,D,0,0,0,0,0,0,1,0
1039,33,33,3,Prop,unint,assoc,plur,The car by the wide roads,C,D,0,0,0,0,0,0,1,0
1041,147,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,D,0,0,0,0,0,0,1,0
1050,46,39,2,Prop,unint,rel,plur,The tree near the cut limbs,C,D,0,0,0,0,0,0,1,0
1051,18,32,3,Prop,unint,assoc,sing,The banana near the melted sundae,C,D,0,0,0,0,0,0,1,0
1052,142,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,D,0,0,0,0,0,0,1,0
1053,22,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,D,0,0,0,0,0,0,1,0
1056,149,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,D,0,0,0,0,0,0,1,0
1057,32,48,3,Prop,unint,unrel,sing,The violin beside the pricey bowl,C,D,0,0,0,0,0,0,1,0
1058,99,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,C,D,0,0,0,0,0,0,1,0
1058,5,42,4,Prop,unint,rel,sing,The sneaker beside the pink shoelace,C,D,0,0,0,0,0,0,1,0
1059,13,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,C,D,0,0,0,0,0,0,1,0
1059,54,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,C,D,0,0,0,0,0,0,1,0
1059,30,48,5,Prop,unint,rel,sing,The violin beside the pricey string,C,D,0,0,0,0,0,0,1,0
1060,164,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,D,0,0,0,0,0,0,1,0
1060,99,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,D,0,0,0,0,0,0,1,0
1060,13,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,D,0,0,0,0,0,0,1,0
1060,23,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,D,0,0,0,0,0,0,1,0
1060,30,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,C,D,0,0,0,0,0,0,1,0
1060,166,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,C,D,0,0,0,0,0,0,1,0
1061,123,33,1,Prop,unint,rel,plur,The car by the white bumpers,C,D,0,0,0,0,0,0,1,0
1061,70,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,D,0,0,0,0,0,0,1,0
1062,62,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,C,D,0,0,0,0,0,0,1,0
1063,100,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,C,D,0,0,0,0,0,0,1,0
1064,25,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,D,0,0,0,0,0,0,1,0
1064,2,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,D,0,0,0,0,0,0,1,0
1065,92,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,D,0,0,0,0,0,0,1,0
1069,153,32,3,Prop,unint,assoc,sing,The banana near the melted sundae,C,D,0,0,0,0,0,0,1,0
1069,70,29,3,Prop,unint,assoc,sing,The sink near the broken dish,C,D,0,0,0,0,0,0,1,0
1069,33,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,D,0,0,0,0,0,0,1,0
1071,107,29,5,Prop,unint,unrel,sing,The sink near the broken tile,C,D,0,0,0,0,0,0,1,0
1072,68,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,D,0,0,0,0,0,0,1,0
1072,81,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,D,0,0,0,0,0,0,1,0
1072,115,43,6,Prop,unint,assoc,sing,The pencil by the colorful sharpener,C,D,0,0,0,0,0,0,1,0
1072,8,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,D,0,0,0,0,0,0,1,0
1073,164,36,1,Prop,unint,rel,plur,The chain by the flimsy links,C,D,0,0,0,0,0,0,1,0
1075,163,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,C,D,0,0,0,0,0,0,1,0
1075,126,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,C,D,0,0,0,0,0,0,1,0
1075,43,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,D,0,0,0,0,0,0,1,0
1075,146,11,3,Cat,unint,rel,sing,The treasurer beside the eager senator,C,D,0,0,0,0,0,0,1,0
1077,148,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,D,0,0,0,0,0,0,1,0
1080,87,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,C,D,0,0,0,0,0,0,1,0
1081,142,31,3,Prop,unint,assoc,sing,The rifle beside the expensive target,C,D,0,0,0,0,0,0,1,0
1082,64,27,4,Prop,unint,unrel,sing,The fort near the ancient cliff,C,D,0,0,0,0,0,0,1,0
1082,48,31,4,Prop,unint,unrel,plur,The rifle beside the expensive trophies,C,D,0,0,0,0,0,0,1,0
1083,96,45,5,Prop,unint,rel,sing,The skeleton near the large bone,C,D,0,0,0,0,0,0,1,0
1084,78,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,D,0,0,0,0,0,0,1,0
1084,31,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,D,0,0,0,0,0,0,1,0
1084,67,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,D,0,0,0,0,0,0,1,0
1084,156,30,6,Prop,unint,rel,plur,The window near the shattered panes,C,D,0,0,0,0,0,0,1,0
1085,148,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,D,0,0,0,0,0,0,1,0
1085,93,47,1,Prop,unint,assoc,sing,The canoe by the weathered camp,C,D,0,0,0,0,0,0,1,0
1085,151,45,1,Prop,unint,assoc,sing,The skeleton near the locked closet,C,D,0,0,0,0,0,0,1,0
1085,7,40,1,Prop,unint,unrel,sing,The book beside the tall stack,C,D,0,0,0,0,0,0,1,0
1087,54,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,D,0,0,0,0,0,0,1,0
1088,13,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,D,0,0,0,0,0,0,1,0
1089,88,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,D,0,0,0,0,0,0,1,0
1089,54,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,C,D,0,0,0,0,0,0,1,0
1089,148,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,D,0,0,0,0,0,0,1,0
1089,124,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,C,D,0,0,0,0,0,0,1,0
1089,127,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,D,0,0,0,0,0,0,1,0
1089,65,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,D,0,0,0,0,0,0,1,0
1089,154,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,C,D,0,0,0,0,0,0,1,0
1089,107,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,C,D,0,0,0,0,0,0,1,0
1091,33,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,D,0,0,0,0,0,0,1,0
1092,134,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,D,0,0,0,0,0,0,1,0
1092,76,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,D,0,0,0,0,0,0,1,0
1092,56,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,C,D,0,0,0,0,0,0,1,0
1092,111,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,D,0,0,0,0,0,0,1,0
1092,67,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,D,0,0,0,0,0,0,1,0
1093,165,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,C,D,0,0,0,0,0,0,1,0
1093,14,34,3,Prop,unint,assoc,plur,The dresser by the heavy mirrors,C,D,0,0,0,0,0,0,1,0
1093,66,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,D,0,0,0,0,0,0,1,0
1094,148,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,D,0,0,0,0,0,0,1,0
1094,86,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,C,D,0,0,0,0,0,0,1,0
1095,79,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,C,D,0,0,0,0,0,0,1,0
1095,106,2,3,Cat,unint,unrel,plur,The magazine under the tattered necklaces,C,D,0,0,0,0,0,0,1,0
1095,8,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,C,D,0,0,0,0,0,0,1,0
1095,88,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,C,D,0,0,0,0,0,0,1,0
1095,121,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,C,D,0,0,0,0,0,0,1,0
1095,77,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,D,0,0,0,0,0,0,1,0
1096,27,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,C,D,0,0,0,0,0,0,1,0
1097,85,23,1,Cat,unint,rel,sing,The saw by the oily wrench,C,D,0,0,0,0,0,0,1,0
1099,37,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,C,D,0,0,0,0,0,0,1,0
1099,137,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,C,D,0,0,0,0,0,0,1,0
1099,52,39,3,Prop,unint,rel,sing,The tree near the cut limb,C,D,0,0,0,0,0,0,1,0
1100,147,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,C,D,0,0,0,0,0,0,1,0
1101,39,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,C,D,0,0,0,0,0,0,1,0
1101,112,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,D,0,0,0,0,0,0,1,0
1102,103,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,C,D,0,0,0,0,0,0,1,0
1102,93,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,D,0,0,0,0,0,0,1,0
1102,90,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,C,D,0,0,0,0,0,0,1,0
1103,52,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,D,0,0,0,0,0,0,1,0
1103,18,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,D,0,0,0,0,0,0,1,0
1103,55,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,D,0,0,0,0,0,0,1,0
1104,40,32,2,Prop,unint,assoc,plur,The banana near the melted sundaes,C,D,0,0,0,0,0,0,1,0
1104,66,31,2,Prop,unint,assoc,plur,The rifle beside the expensive targets,C,D,0,0,0,0,0,0,1,0
1105,122,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,D,0,0,0,0,0,0,1,0
1107,138,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,D,0,0,0,0,0,0,1,0
1108,51,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,D,0,0,0,0,0,0,1,0
1108,149,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,D,0,0,0,0,0,0,1,0
1108,8,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,D,0,0,0,0,0,0,1,0
1109,53,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,D,0,0,0,0,0,0,1,0
